event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
K2-370b_1602,K2-370b,1602,83.05566962816341,2457822.184,2.14084,1.88,11.11,0.72,0.0,78.35,67.82068458333333,19.831806666666665,0,high,False,14.01319108387362,False,False,0,2.23,3399.8518523517996,2457822.184,2026-07-30 07:24:47.169,0.0,81.58924341975813,38.943674541604196,1.166331168674199,0,2461251.879712604,0.0,0.0,none,1,0.16666666666666666,78.35,39.24510169947439,1.635212570811433,Not suitable,False,0.5008947249454294,0.2807122539428605,4,1.0,4.5,0.5294117647058824,1,1,1,1,5.0,3,1.8,0.5052820570971489,3,0.41838842975206614,0.25,limited visibility,high ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.5052820570971489, 'visibility': 'limited visibility', 'ephemeris': 'high ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. high ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-178e_201,TOI-178e,201,5.050820476081294,2459249.538,9.961654,2.5,11.95,1.2,0.0,46.54,7.3012625,-30.45374,0,high,False,3.011548082276297,False,False,0,3.82,1972.497852556873,2459249.538,2026-07-30 07:54:42.042,0.0,30.209099747950987,-0.31357922844263797,17.174340486642713,0,2461251.7463199305,0.0,0.0,none,1,0.16666666666666666,46.54,38.81235583143458,1.6171814929764408,Not suitable,False,0.8339569366444903,0.29102008721786976,4,1.0,2.4034644246828893,0.28276052055092815,1,1,1,1,5.0,2,1.7,0.4947341482703786,3,0.41838842975206614,0.24793388429752067,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.4947341482703786, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-1411b_1729,TOI-1411b,1729,24.482791477362404,2458739.4762,1.4520358,1.47,10.346,0.43,0.0,121.21,232.9450679166667,47.05683583333333,0,high,False,20.66064762315089,False,False,0,2.13,2482.5596526842564,2458739.4762,2026-07-28 13:05:13.701,0.0,28.422911493961816,-5.419601166452644,45.78665723635364,0,2461250.1272419095,0.0,0.0,none,1,0.16666666666666666,121.21,40.39594167985205,1.6831642366605022,Not suitable,False,0.33327235112492415,0.25504163482675907,4,1.0,4.5,0.5294117647058824,1,1,1,1,5.0,3,1.8,0.45907494268816634,3,0.41838842975206614,0.24586776859504134,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.45907494268816634, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-451b_1528,TOI-451b,1528,55.59593654215664,2458410.99,1.858703,2.05,10.94,0.52,0.0,103.11,62.96644583333334,-37.93978305555555,0,high,False,16.14028707114585,False,False,0,1.64,2811.045852589421,2458410.99,2026-07-29 14:05:49.914,0.0,9.542993685224546,-30.827776115405282,28.473504483531897,0,2461251.0040499307,0.0,0.0,none,1,0.16666666666666666,103.11,40.89328783127676,1.703886992969865,Not suitable,False,0.3965986599871667,0.24468735486543491,4,1.0,4.5,0.5294117647058824,1,1,1,1,5.0,3,1.8,0.44043723875778285,3,0.41838842975206614,0.24380165289256198,limited visibility,high ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.44043723875778285, 'visibility': 'limited visibility', 'ephemeris': 'high ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. high ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-620b_443,TOI-620b,443,3.0825561227006553,2458992.19724,5.0988179,1.11,12.262,2.88,0.0,31.9,142.17328750000001,-12.165486666666666,0,high,False,5.88371669441264,False,False,0,7.67,2229.8386126281694,2458992.19724,2026-07-29 11:20:47.239,0.0,47.76740401096558,9.708240761359596,2.2993660475974007,0,2461251.0547134145,0.0,0.0,none,2,0.3333333333333333,31.9,43.408312047475874,1.808679668644828,Not suitable,False,1.360762133149714,0.19842197339011428,4,1.0,3.265115008323792,0.3841311774498579,2,1,2,1,5.0,2,2.1,0.41668614411924,3,0.41838842975206614,0.24173553719008264,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.41668614411924, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-674b_1107,TOI-674b,1107,0.45888622951417907,2459062.541166,1.9771646,1.09,14.203,15.57,-0.06,11.86,164.5874375,-36.85809277777778,5,low,True,15.17324354279861,False,False,0,12.41,2159.4946866370738,2459062.541166,2026-07-29 18:16:40.293,0.0,24.01147286868713,-2.4169943142305956,10.491105100065772,0,2461251.178244132,0.06,0.003,none,2,0.3333333333333333,11.86,46.05460655161854,1.9189419396507725,Not suitable,False,3.8831877362241602,0.15915385879011865,2,0.16666666666666666,4.5,0.5294117647058824,5,1,2,1,2.1666666666666665,3,2.5249999999999995,0.4018634934450495,3,0.41838842975206614,0.2396694214876033,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 5 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.4018634934450495, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 5 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 5 observations in the last year (moderately monitored).,—
TRAPPIST-1b_2600,TRAPPIST-1b,2600,2.2510106530179463,2457322.51736,1.5108708,0.61,18.798,10.91,20.15,58.91,346.6223683333333,-5.0413974999999995,1,alert,True,19.856098880195447,False,True,1,1.42,3899.518492915202,2457322.51736,2026-07-29 06:44:07.233,0.06666666666666667,54.01667373521808,11.548160844980744,2.0667945381746704,1,2461250.6973059373,20.15,1.0,strong,2,0.3333333333333333,58.91,50.0,2.0833333333333335,Not suitable,False,0.8487523340689187,0.11455884399268769,5,0.5,6.5,0.7647058823529411,2,5,2,1,5.0,5,3.2,0.36658830077660065,3,0.8502066115702479,0.23760330578512398,excellent visibility,well constrained ephemeris,lower priority target,ExoClock alert target; 1 observations in the last year,active campaign target; partial visibility,"{'priority': 'lower priority target', 'score': 0.36658830077660065, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; 1 observations in the last year', 'coordination': 'active campaign target; partial visibility', 'network': False, 'campaign': True}",lower priority target. well constrained ephemeris. excellent visibility. TTV signal strong. ExoClock alert target; 1 observations in the last year. part of an active campaign.,📡 Campaign
K2-348b_673,K2-348b,673,115.33418020222948,2458096.716772,4.688418,2.68,12.56,1.57,0.0,53.39,130.8783425,24.423104444444444,0,high,False,6.398746869413094,False,False,0,2.32,3125.3190803485923,2458096.716772,2026-07-30 12:30:39.047,0.0,86.02740698032734,52.30793246828654,1.063848097867789,0,2461252.0546185994,0.0,0.0,none,0,0.0,53.39,43.40236635534374,1.8084319314726558,Not suitable,False,0.8129306303679291,0.19852031074709026,4,1.0,3.419624060823928,0.40230871303810917,1,1,1,1,5.0,3,1.8,0.3573365593447625,3,0.41838842975206614,0.23553719008264462,limited visibility,high ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.3573365593447625, 'visibility': 'limited visibility', 'ephemeris': 'high ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. high ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-1470b_983,TOI-1470b,983,5.727621314856438,2458766.4702,2.527093,1.28,13.454,2.19,10.16,56.75,10.088708333333333,61.21362666666667,1,alert,True,11.871347829304264,False,True,1,2.5,2455.5656527117826,2458766.4702,2026-07-29 02:26:37.098,1.0,55.652062662101976,32.33868202848454,1.4378700277266403,1,2461250.683762708,10.16,0.508,moderate,0,0.0,56.75,50.0,2.0833333333333335,Not suitable,False,0.8810572687224669,0.11455884399268769,5,0.5,5.0,0.5882352941176471,1,4,1,5,5.0,4,3.1,0.35513241637733184,3,0.9917355371900827,0.2334710743801653,excellent visibility,well constrained ephemeris,lower priority target,ExoClock alert target; 1 observations in the last year,active campaign target,"{'priority': 'lower priority target', 'score': 0.35513241637733184, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; 1 observations in the last year', 'coordination': 'active campaign target', 'network': False, 'campaign': True}",lower priority target. well constrained ephemeris. excellent visibility. TTV signal moderate. ExoClock alert target; 1 observations in the last year. part of an active campaign.,📡 Campaign
TOI-4479b_1065,TOI-4479b,1065,7.469554141874768,2460016.43991,1.158929,1.1,15.2,8.18,-21.23,31.53,316.0965075,24.654194999999998,4,alert,True,25.885968855728002,False,True,1,3.19,1205.5959428939968,2460016.43991,2026-07-29 04:45:49.905,0.5583333333333333,75.83985915990421,23.921600824128948,1.4438177788434357,1,2461250.6151609374,21.23,1.0,strong,1,0.16666666666666666,31.53,50.0,2.0833333333333335,Not suitable,False,1.5857913098636218,0.11455884399268769,5,0.2,5.0,0.5882352941176471,1,5,1,3,5.0,4,2.9999999999999996,0.343676531978063,3,0.9411157024793388,0.23140495867768596,excellent visibility,well constrained ephemeris,lower priority target,ExoClock alert target; 4 observations in the last year (moderately monitored),active campaign target,"{'priority': 'lower priority target', 'score': 0.343676531978063, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; 4 observations in the last year (moderately monitored)', 'coordination': 'active campaign target', 'network': False, 'campaign': True}",lower priority target. well constrained ephemeris. excellent visibility. TTV signal strong. ExoClock alert target; 4 observations in the last year (moderately monitored). part of an active campaign.,📡 Campaign
TOI-3884b_314,TOI-3884b,314,1.295273908601601,2459824.64732,4.544586,1.64,15.852,45.05,-0.42,14.37,181.57265416666667,12.506911944444445,7,low,True,6.601261369022393,False,False,0,20.34,1397.3885328713804,2459824.64732,2026-07-30 03:30:59.610,0.0,-28.330146255000397,-49.33932919360482,,0,2461251.5631899307,0.42,0.020999999999999998,none,2,0.3333333333333333,14.37,47.1695040508127,1.9653960021171957,Not suitable,False,3.282498542158156,0.14503328600740106,2,0.125,3.480378410706718,0.40945628361255504,4,1,2,1,2.125,3,2.26875,0.3290442676292911,3,0.41838842975206614,0.22933884297520662,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 7 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.3290442676292911, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 7 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 7 observations in the last year (well monitored).,—
TOI-4010b_1664,TOI-4010b,1664,7.331292158302755,2459007.549,1.348335,1.83,12.413,1.49,31.99,56.7,20.214410833333332,66.07228916666666,0,alert,False,22.249663473839956,False,True,1,2.06,2214.486852876842,2459007.549,2026-07-29 16:15:48.033,0.0,13.594260022163906,4.508547676486531,8.762197963850637,0,2461251.0943059376,31.99,1.0,strong,0,0.0,56.7,50.0,2.0833333333333335,Not suitable,False,0.8818342151675485,0.11455884399268769,5,1.0,6.5,0.7647058823529411,1,5,1,1,5.0,5,2.8,0.3207647631795255,3,0.41838842975206614,0.2262396694214876,limited visibility,well constrained ephemeris,lower priority target,ExoClock alert target; no observations in the last year,active campaign target; partial visibility,"{'priority': 'lower priority target', 'score': 0.3207647631795255, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; no observations in the last year', 'coordination': 'active campaign target; partial visibility', 'network': False, 'campaign': True}",lower priority target. well constrained ephemeris. limited visibility. TTV signal strong. ExoClock alert target; no observations in the last year. part of an active campaign.,📡 Campaign
TOI-4479b_1066,TOI-4479b,1066,7.476366041659214,2460016.43991,1.158929,1.1,15.2,8.18,-21.23,31.53,316.0965075,24.654194999999998,4,alert,True,25.885968855728002,False,True,1,3.19,1205.5959428972565,2460016.43991,2026-07-30 08:34:41.370,0.0,25.026515362466423,-20.508726040025866,22.093673470533037,0,2461251.7740899306,21.23,1.0,strong,1,0.16666666666666666,31.53,50.0,2.0833333333333335,Not suitable,False,1.5857913098636218,0.11455884399268769,5,0.2,6.5,0.7647058823529411,1,5,1,1,5.0,5,2.8,0.3207647631795255,3,0.41838842975206614,0.2262396694214876,limited visibility,well constrained ephemeris,lower priority target,ExoClock alert target; 4 observations in the last year (moderately monitored),active campaign target; partial visibility,"{'priority': 'lower priority target', 'score': 0.3207647631795255, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; 4 observations in the last year (moderately monitored)', 'coordination': 'active campaign target; partial visibility', 'network': False, 'campaign': True}",lower priority target. well constrained ephemeris. limited visibility. TTV signal strong. ExoClock alert target; 4 observations in the last year (moderately monitored). part of an active campaign.,📡 Campaign
Kepler-444c_1385,Kepler-444c,1385,4.606402222993609,2454955.4333,4.5458697,2.26,8.86,0.05,0.0,709.47,289.7522866666667,41.63460583333333,0,high,False,6.599397250651509,False,False,0,0.45,6266.6025524358265,2454955.4333,2026-07-29 23:05:19.717,0.9083333333333333,76.61496541027908,53.05285101390318,1.0815440266253822,1,2461251.4967559837,0.0,0.0,none,2,0.3333333333333333,709.47,48.193826512376305,2.008076104682346,Not suitable,False,0.0679293367053946,0.13316687881188585,4,1.0,1.9798191751954526,0.2329199029641709,1,1,2,4,5.0,2,2.3000000000000003,0.3062838212673375,3,0.9772727272727273,0.2231404958677686,excellent visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,no special coordination required,"{'priority': 'lower priority target', 'score': 0.3062838212673375, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'no special coordination required', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. excellent visibility. high ExoClock priority; no observations in the last year.,—
NGTS-6b_2498,NGTS-6b,2498,0.8808707421487243,2459047.02418,0.88205875,0.96,14.12,14.89,-0.04,13.26,75.79542833333333,-30.39936638888889,7,low,True,34.011339947594195,False,False,0,5.53,2175.011672511697,2459047.02418,2026-07-28 21:44:50.217,0.0,-63.96832976366566,-87.93240074659816,,0,2461250.3228034377,0.04,0.002,none,2,0.3333333333333333,13.26,48.300059560984316,2.01250248170768,Not suitable,False,3.6425384284301896,0.1319931880491874,2,0.125,4.5,0.5294117647058824,4,1,2,1,2.125,3,2.26875,0.29945954538659386,3,0.41838842975206614,0.22004132231404958,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 7 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.29945954538659386, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 7 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 7 observations in the last year (well monitored).,—
NGTS-6b_2499,NGTS-6b,2499,0.8811818214724789,2459047.02418,0.88205875,0.96,14.12,14.89,-0.04,13.26,75.79542833333333,-30.39936638888889,7,low,True,34.011339947594195,False,False,0,5.53,2175.011672514025,2459047.02418,2026-07-29 18:55:00.093,0.0,-28.77819232259289,-79.53290915010184,,0,2461251.2048621876,0.04,0.002,none,2,0.3333333333333333,13.26,48.300059560984316,2.01250248170768,Not suitable,False,3.6425384284301896,0.1319931880491874,2,0.125,4.5,0.5294117647058824,4,1,2,1,2.125,3,2.26875,0.29945954538659386,3,0.41838842975206614,0.22004132231404958,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 7 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.29945954538659386, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 7 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 7 observations in the last year (well monitored).,—
TOI-1442b_6278,TOI-1442b,6278,2.7462863494571677,2458683.4523,0.4090677,0.63,15.066,1.57,0.0,158.23,287.29080666666664,74.1722838888889,0,high,False,73.33749401382705,False,False,0,0.61,2538.583552703727,2458683.4523,2026-07-30 01:53:04.116,1.0,44.06892254427017,34.67497356403502,1.5442504105502308,1,2461251.4951865277,0.0,0.0,none,0,0.0,158.23,50.0,2.0833333333333335,Not suitable,False,0.3159957024584466,0.11455884399268769,4,1.0,3.0,0.35294117647058826,2,1,1,5,5.0,2,2.5500000000000003,0.29212505218135365,3,0.9917355371900827,0.21694214876033058,excellent visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,no special coordination required,"{'priority': 'lower priority target', 'score': 0.29212505218135365, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'no special coordination required', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. excellent visibility. high ExoClock priority; no observations in the last year.,—
LHS3844b_5306,LHS3844b,5306,0.4785299547774629,2458793.74747,0.462929699,0.52,15.26,5.6,0.0,40.21,340.49215541666666,-69.16897777777778,0,high,False,64.8046562249185,False,False,0,2.73,2428.28838246176,2458793.74747,2026-07-28 13:14:22.747,0.0,-35.94441352422991,-49.23451059271714,,0,2461249.968318831,0.0,0.0,none,1,0.16666666666666666,40.21,50.0,2.0833333333333335,Not suitable,False,1.2434717731907485,0.11455884399268769,4,1.0,4.5,0.5294117647058824,4,1,1,1,5.0,3,2.55,0.2921250521813536,3,0.41838842975206614,0.21074380165289255,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2921250521813536, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
LHS3844b_5307,LHS3844b,5307,0.4786183374843875,2458793.74747,0.462929699,0.52,15.26,5.6,0.0,40.21,340.49215541666666,-69.16897777777778,0,high,False,64.8046562249185,False,False,0,2.73,2428.2883824640885,2458793.74747,2026-07-29 00:20:59.873,0.0,-8.02910861659796,-21.376073707414303,,0,2461250.596526308,0.0,0.0,none,1,0.16666666666666666,40.21,50.0,2.0833333333333335,Not suitable,False,1.2434717731907485,0.11455884399268769,4,1.0,4.5,0.5294117647058824,4,1,1,1,5.0,3,2.55,0.2921250521813536,3,0.41838842975206614,0.21074380165289255,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2921250521813536, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
LHS3844b_5308,LHS3844b,5308,0.478706720524236,2458793.74747,0.462929699,0.52,15.26,5.6,0.0,40.21,340.49215541666666,-69.16897777777778,0,high,False,64.8046562249185,False,False,0,2.73,2428.288382466417,2458793.74747,2026-07-29 11:27:36.999,0.0,-26.794345022492113,-45.946897163532356,,0,2461250.8941782294,0.0,0.0,none,1,0.16666666666666666,40.21,50.0,2.0833333333333335,Not suitable,False,1.2434717731907485,0.11455884399268769,4,1.0,4.5,0.5294117647058824,4,1,1,1,5.0,3,2.55,0.2921250521813536,3,0.41838842975206614,0.21074380165289255,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2921250521813536, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
LHS3844b_5309,LHS3844b,5309,0.4787951038970019,2458793.74747,0.462929699,0.52,15.26,5.6,0.0,40.21,340.49215541666666,-69.16897777777778,0,high,False,64.8046562249185,False,False,0,2.73,2428.2883824682795,2458793.74747,2026-07-29 22:34:14.125,0.0,-11.978682164433556,-30.334502031537017,,0,2461251.522385706,0.0,0.0,none,1,0.16666666666666666,40.21,50.0,2.0833333333333335,Not suitable,False,1.2434717731907485,0.11455884399268769,4,1.0,4.5,0.5294117647058824,4,1,1,1,5.0,3,2.55,0.2921250521813536,3,0.41838842975206614,0.21074380165289255,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2921250521813536, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
LHS3844b_5310,LHS3844b,5310,0.47888348760241195,2458793.74747,0.462929699,0.52,15.26,5.6,0.0,40.21,340.49215541666666,-69.16897777777778,0,high,False,64.8046562249185,False,False,0,2.73,2428.2883824706078,2458793.74747,2026-07-30 09:40:51.251,0.0,-18.23798100730612,-38.68705571408841,,0,2461251.820037627,0.0,0.0,none,1,0.16666666666666666,40.21,50.0,2.0833333333333335,Not suitable,False,1.2434717731907485,0.11455884399268769,4,1.0,4.5,0.5294117647058824,4,1,1,1,5.0,3,2.55,0.2921250521813536,3,0.41838842975206614,0.21074380165289255,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2921250521813536, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
GJ1214b_3377,GJ1214b,3377,0.18221692290628702,2455913.187407,1.580404595,0.87,15.1,18.78,0.84,13.24,258.8288904166667,4.9639066666666665,10,low,True,18.982480875411525,False,False,0,14.74,5308.848444938194,2455913.187407,2026-07-28 17:06:36.597,0.0,42.98631144243555,-8.757129730007957,6.966841375997073,0,2461250.294868021,0.84,0.041999999999999996,none,2,0.3333333333333333,13.24,50.0,2.0833333333333335,Not suitable,False,3.7764350453172204,0.11455884399268769,2,0.09090909090909091,4.5,0.5294117647058824,5,1,2,1,2.090909090909091,3,2.5136363636363637,0.28795927603616495,3,0.41838842975206614,0.20351239669421486,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 10 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.28795927603616495, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 10 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 10 observations in the last year (well monitored).,—
GJ1214b_3378,GJ1214b,3378,0.18226953340157487,2455913.187407,1.580404595,0.87,15.1,18.78,0.84,13.24,258.8288904166667,4.9639066666666665,10,low,True,18.982480875411525,False,False,0,14.74,5308.848444940522,2455913.187407,2026-07-30 07:02:23.555,0.0,-13.135353850847224,-54.63526666188561,,0,2461251.7099948497,0.84,0.041999999999999996,none,2,0.3333333333333333,13.24,50.0,2.0833333333333335,Not suitable,False,3.7764350453172204,0.11455884399268769,2,0.09090909090909091,4.5,0.5294117647058824,5,1,2,1,2.090909090909091,3,2.5136363636363637,0.28795927603616495,3,0.41838842975206614,0.20351239669421486,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 10 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.28795927603616495, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 10 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 10 observations in the last year (well monitored).,—
K2-18b_108,K2-18b,108,3.89569904381734,2457692.61141,32.940065,2.66,13.5,3.38,0.0,33.35,172.56049041666665,7.588404166666666,0,high,False,0.9107450152268978,False,False,0,6.36,3529.4244422558695,2457692.61141,2026-07-28 15:18:11.169,0.0,69.1426502884828,43.893711879530386,1.1565709523218055,0,2461250.1751292706,0.0,0.0,none,0,0.0,33.35,45.77532782598499,1.9073053260827078,Not suitable,False,1.3725735480055468,0.1629013213212596,4,1.0,1.7732235045680693,0.2086145299491846,1,1,1,1,5.0,2,1.7,0.2769322462461413,3,0.41838842975206614,0.20041322314049587,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2769322462461413, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
LP791-18c_428,LP791-18c,428,1.4698890268641698,2459115.35992,4.9899163,1.21,17.288,21.45,-3.61,19.94,165.69147625,-16.406190277777775,0,high,False,6.012124892756217,False,False,0,5.18,2106.6759324823506,2459115.35992,2026-07-29 13:02:20.746,0.0,44.08629762787612,8.985041866211407,2.4381748129566754,0,2461251.125240116,3.61,0.1805,none,2,0.3333333333333333,19.94,50.0,2.0833333333333335,Not suitable,False,2.507522567703109,0.11455884399268769,4,1.0,3.3036374678268654,0.388663231509043,3,1,2,1,5.0,2,2.35,0.2692132833828161,3,0.41838842975206614,0.19834710743801653,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2692132833828161, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
